4,-0.9636363636363636,-0.6099881093935791,0.6363636363636364,-1.0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['related-links-float-design'(c) 'related_links_inline'](c) 'id': 'tmg-related-links'},div,{'class': ['headerOne'(c) 'styleOne']},h2,{},<span>Related Articles</span>,b'[document].html.body.div.div.div.div.div.div.div.div.div.h2'
3,0.5272727272727272,-0.5469678953626635,0.2727272727272727,0.5625,1,0,0.09302325581395349,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> The moves come as the head of the US's top public health body warned that the epidemic in Liberia was set to get worse and that many cases of the deadly disease had not been included in the official tally. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,1.0,-0.544589774078478,0.2727272727272727,0.5625,1,0,0.17857142857142858,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},"<p> ""The cases are increasing. I wish I did not have to say this(c) but it is going to get worse before it gets better(c)"" Tom Frieden(c) the director of the Centres for Disease Control and Prevention(c) told a news conference in Monrovia. </p>",b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.6363636363636364,-0.5422116527942925,0.2727272727272727,0.5625,1,0,0.06521739130434782,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},"<p> ""The world has never seen an outbreak of Ebola like this. Consequently(c) not only are the numbers large(c) but we know there are many more cases than has been diagnosed and reported(c)"" he said. </p>",b'[document].html.body.div.div.div.div.div.div.div.div'
3,-0.4909090909090909,-0.5374554102259215,0.2727272727272727,0.5625,1,0,0.13333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> Students were planning to start school on Monday for the new academic year. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.3090909090909091,-0.535077288941736,0.2727272727272727,0.5625,1,0,0.13513513513513514,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> The country said on Thursday a doctor had died from the virus in the southeastern oil city of Port Harcourt in the first case of the deadly virus outside the financial hub(c) Lagos. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.4909090909090909,-0.5326991676575505,0.2727272727272727,0.5625,1,0.047619047619047616,0.21428571428571427,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> Health minister Onyebuchi Chukwu said the medic died on August 22 after treating a patient who had contact with a Liberian-American man(c) who brought the virus into Nigeria and died in a Lagos hospital on July 25. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.7090909090909091,-0.5303210463733651,0.2727272727272727,0.5625,1,0,0.16666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},"<p> ""Following the report of this death by the doctor's widow the next day(c) the case had been thoroughly investigated and laboratory analysis showed that this doctor died from EVD (Ebola Virus Disease)(c)"" he told reporters in Abuja. </p>",b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.05454545454545454,-0.5279429250891795,0.2727272727272727,0.5625,1,0,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> Health ministers from west African nations hit by Ebola will gather in the Ghanaian capital(c) Accra(c) on Thursday to discuss responses to the epidemic. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.38181818181818183,-0.525564803804994,0.2727272727272727,0.5625,1,0.05128205128205128,0.02564102564102564,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> Authorities in the worst-hit nations are scrambling to contain the most serious outbreak of the lethal tropical virus in history(c) which has killed more than 1(c)400 people since it erupted early this year. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
